City of Mountain Lake,MN,Publicly Owned, 11 , 521 ," 8,661 ",6.02,,
City of Olivia,MN,Publicly Owned, 50 , 696 ," 10,998 ",6.33,,
City of Owatonna,MN,Publicly Owned, 63 ," 10,345 "," 190,001 ",5.44,,
City of Pierz,MN,Publicly Owned, 2 , 6 , 89 ,6.74,,
City of Randall,MN,Publicly Owned, 1 , 2 , 28 ,7.14,,
City of Round Lake,MN,Publicly Owned, 1 , 329 ," 4,684 ",7.02,,
City of Rushford,MN,Publicly Owned, 18 , 303 ," 5,087 ",5.96,,
City of Rushmore,MN,Publicly Owned, 2 , 1 , 18 ,5.56,,
City of Saint Peter,MN,Publicly Owned, 2 ," 1,257 "," 20,104 ",6.25,,
City of Sauk Centre,MN,Publicly Owned, 64 ," 1,166 "," 23,884 ",4.88,,
City of Shelly,MN,Publicly Owned, 4 , 23 , 237 ,9.70,,
City of Spring Grove,MN,Publicly Owned, 3 , 295 ," 7,716 ",3.82,,
City of St Charles,MN,Publicly Owned, 12 , 623 ," 11,101 ",5.61,,
City of St James,MN,Publicly Owned, 1 , 795 ," 19,236 ",4.13,,
City of Staples,MN,Publicly Owned, 7 , 294 ," 5,498 ",5.35,,
City of Thief River Falls,MN,Publicly Owned, 29 ," 1,876 "," 36,421 ",5.15,,
City of Two Harbors,MN,Publicly Owned, 12 , 17 , 240 ,7.08,,
City of Wadena,MN,Publicly Owned, 100 ," 1,648 "," 35,698 ",4.62,,
City of Warroad,MN,Publicly Owned, 15 , 979 ," 31,791 ",3.08,,
City of Westbrook,MN,Publicly Owned, 2 , 66 ," 1,100 ",6.00,,
City of Windom,MN,Publicly Owned, 26 ," 1,654 "," 32,312 ",5.12,,
City of Worthington,MN,Publicly Owned, 5 ," 3,617 "," 76,264 ",4.74,,
Cooperative L&P Assn Lake Cnty,MN,Cooperative, 1 , 842 ," 20,960 ",4.02,,
Crow Wing Cooperative Power & Light Comp,MN,Cooperative, 90 , 244 ," 2,784 ",8.76,,
Dakota Electric Assn,MN,Cooperative, 653 ," 22,407 "," 504,956 ",4.44,,
Delano Municipal Utilities,MN,Publicly Owned, 74 ," 1,865 "," 26,949 ",6.92,,
East Central Energy,MN,Cooperative, 18 ," 4,300 "," 100,164 ",4.29,,
East Grand Forks City of,MN,Publicly Owned, 11 ," 4,071 "," 67,949 ",5.99,,
Fairmont Public Utilities Comm,MN,Publicly Owned, 16 ," 3,271 "," 66,115 ",4.95,,
Freeborn-Mower Coop Services,MN,Cooperative, 10 ," 1,866 "," 50,256 ",3.71,,
Glencoe Light & Power Comm,MN,Publicly Owned, 2 ," 1,686 "," 25,867 ",6.52,,
Grand Rapids Public Util Comm,MN,Publicly Owned, 5 , 635 ," 13,296 ",4.78,,
Granite Falls City of,MN,Publicly Owned, 6 , 108 ," 1,245 ",8.67,,
Hibbing Public Utilities Comm,MN,Publicly Owned, 11 , 471 ," 5,847 ",8.06,,
Hutchinson Utilities Comm,MN,Publicly Owned, 2 ," 9,232 "," 156,088 ",5.91,,
Interstate Power and Light Co,MN,Investor Owned, 244 ," 18,664 "," 310,473 ",6.01,,
Itasca-Mantrap Co-op Electrical Assn,MN,Cooperative, 1 ," 2,115 "," 51,839 ",4.08,,
Kenyon Municipal Utilities,MN,Publicly Owned, 1 , 632 ," 8,287 ",7.63,,
Lake Country Power,MN,Cooperative, 2 ," 3,579 "," 71,649 ",5.00,,
Lake Region Coop Elec Assn,MN,Cooperative, 1 , 163 ," 2,717 ",6.00,,
Le Sueur City of,MN,Publicly Owned, 51 ," 4,237 "," 77,655 ",5.46,,
Litchfield Public Utilities,MN,Publicly Owned, 18 ," 1,915 "," 50,886 ",3.76,,
Lyon-Lincoln Electric Coop Inc,MN,Cooperative, 1 , 109 ," 1,865 ",5.84,,
McLeod Cooperative Power Assn,MN,Cooperative, 5 ," 1,687 "," 40,015 ",4.22,,
Meeker Coop Light & Power Assn,MN,Cooperative, 2 , 222 ," 4,766 ",4.66,,
Melrose Public Utilities,MN,Publicly Owned, 2 ," 2,326 "," 69,471 ",3.35,,
Mille Lacs Electric Coop,MN,Cooperative, 48 ," 1,114 "," 19,599 ",5.68,,
Minnesota Power Inc,MN,Investor Owned, 479 ," 235,103 "," 6,214,175 ",3.78,,
Minnesota Valley Coop L&P Assn,MN,Cooperative, 2 , 762 ," 23,887 ",3.19,,
New Prague Utilities Comm,MN,Publicly Owned, 31 ," 2,063 "," 34,716 ",5.94,,
New Ulm Public Utilities Comm,MN,Publicly Owned, 7 ," 5,997 "," 77,638 ",7.72,,
North Branch Water & Light Comm,MN,Publicly Owned, 7 , 299 ," 4,292 ",6.97,,
North Itasca Electric Coop Inc,MN,Cooperative, 1 , 57 ," 1,043 ",5.47,,
Northern States Power Co,MN,Investor Owned, 611 ," 419,773 "," 9,387,479 ",4.47,,
Otter Tail Power Co,MN,Investor Owned, 9 ," 16,605 "," 383,510 ",4.33,,
Preston Public Utilities Comm,MN,Publicly Owned, 11 , 218 ," 3,064 ",7.11,,
Princeton Public Utils Comm,MN,Publicly Owned, 31 ," 1,624 "," 22,392 ",7.25,,
Proctor Public Utilities Comm,MN,Publicly Owned, 1 , 244 ," 3,990 ",6.12,,
Redwood Falls Public Util Comm,MN,Publicly Owned, 74 ," 1,135 "," 24,016 ",4.73,,
Renville-Sibley Coop Pwr Assn,MN,Cooperative, 6 ," 3,446 "," 101,005 ",3.41,,
Rochester Public Utilities,MN,Publicly Owned, 2 ," 13,281 "," 250,347 ",5.31,,
Runestone Electric Assn,MN,Cooperative, 4 , 441 ," 9,731 ",4.53,,
Shakopee Public Utilities Comm,MN,Publicly Owned, 409 ," 10,642 "," 192,602 ",5.53,,
Sleepy Eye Public Utility Comm,MN,Publicly Owned, 14 ," 1,076 "," 17,180 ",6.26,,
South Central Electric Assn,MN,Cooperative, 2 ," 1,246 "," 34,938 ",3.57,,
Springfield Public Utils Comm,MN,Publicly Owned, 37 , 562 ," 10,756 ",5.22,,
Stearns Cooperative Elec Assn,MN,Cooperative, 3 , 941 ," 18,243 ",5.16,,
Steele-Waseca Cooperative Electric,MN,Cooperative, 5 ," 2,954 "," 67,890 ",4.35,,
Todd-Wadena Electric Coop,MN,Cooperative, 263 , 643 ," 11,541 ",5.57,,
"Traverse Electric Coop, Inc",MN,Cooperative, 1 , 88 ," 1,693 ",5.20,,
Tri-County Electric Coop,MN,Cooperative, 2 ," 1,315 "," 39,300 ",3.35,,
Truman Public Utilities Comm,MN,Publicly Owned, 2 , 222 , 227 ,97.80,,
"Wild Rice Electric Coop, Inc",MN,Cooperative, 1 , 95 ," 2,590 ",3.67,,
Willmar Municipal Utils Comm,MN,Publicly Owned, 31 ," 6,657 "," 114,645 ",5.81,,
Winthrop City of,MN,Publicly Owned, 1 , 200 , 589 ,33.96,,
Wright-Hennepin Coop Elec Assn,MN,Cooperative, 32 ," 3,447 "," 65,441 ",5.27,,
4-County Electric Power Assn,MS,Cooperative, 19 ," 11,379 "," 193,884 ",5.87,,
Aberdeen City of,MS,Publicly Owned, 4 ," 6,587 "," 153,369 ",4.29,,
Alcorn County Elec Power Assn,MS,Cooperative, 8 ," 12,027 "," 304,553 ",3.95,,
Canton Municipal Utilities,MS,Publicly Owned, 15 ," 1,714 "," 33,581 ",5.10,,
Central Electric Power Assn,MS,Cooperative, 11 ," 11,087 "," 209,535 ",5.29,,
City of Amory,MS,Publicly Owned, 3 ," 2,130 "," 44,905 ",4.74,,
City of Columbus,MS,Publicly Owned, 13 ," 7,252 "," 132,606 ",5.47,,
City of Durant,MS,Publicly Owned, 3 , 251 ," 4,336 ",5.79,,
City of Holly Springs,MS,Publicly Owned, 4 ," 3,345 "," 45,400 ",7.37,,
City of Macon,MS,Publicly Owned, 1 , 390 ," 5,500 ",7.09,,
City of New Albany,MS,Publicly Owned, 6 ," 3,523 "," 60,755 ",5.80,,
City of Okolona,MS,Publicly Owned, 1 , 159 ," 1,971 ",8.07,,
City of Oxford,MS,Publicly Owned, 3 ," 1,496 "," 29,147 ",5.13,,
City of Philadelphia,MS,Publicly Owned, 3 ," 2,017 "," 36,994 ",5.45,,
City of Starkville,MS,Publicly Owned, 6 ," 7,764 "," 169,443 ",4.58,,
City of Water Valley,MS,Publicly Owned, 2 ," 1,939 "," 39,410 ",4.92,,
City of West Point,MS,Publicly Owned, 5 ," 5,692 "," 106,537 ",5.34,,
Clarksdale Public Utilities,MS,Publicly Owned, 4 ," 1,767 "," 30,790 ",5.74,,
Coahoma Electric Power Assn,MS,Cooperative, 3 ," 1,514 "," 25,316 ",5.98,,
Coast Electric Power Assn,MS,Cooperative, 9 ," 9,554 "," 220,398 ",4.33,,
Delta Electric Power Assn,MS,Cooperative, 13 ," 6,054 "," 94,899 ",6.38,,
Dixie Electric Power Assn,MS,Cooperative, 403 ," 10,902 "," 170,169 ",6.41,,
East Mississippi Elec Pwr Assn,MS,Cooperative, 4 ," 3,763 "," 60,627 ",6.21,,
Entergy Mississippi Inc,MS,Investor Owned," 3,587 "," 173,736 "," 2,939,081 ",5.91,,
Greenwood Utilities Comm,MS,Publicly Owned, 4 ," 1,450 "," 26,057 ",5.56,,
Kosciusko City of,MS,Publicly Owned, 16 , 767 ," 12,283 ",6.24,,
Louisville Electric System,MS,Publicly Owned, 4 ," 5,060 "," 102,211 ",4.95,,
Magnolia Electric Power Assn,MS,Cooperative, 10 ," 6,589 "," 127,448 ",5.17,,
Mississippi Power Co,MS,Investor Owned, 514 ," 154,825 "," 4,111,199 ",3.77,,
Monroe County Elec Power Assn,MS,Cooperative, 2 ," 1,776 "," 16,058 ",11.06,,
Natchez Trace Elec Power Assn,MS,Cooperative, 5 ," 1,407 "," 21,748 ",6.47,,
North East Mississippi E P A,MS,Cooperative, 9 ," 7,630 "," 160,421 ",4.76,,
Northcentral Mississippi E P A,MS,Cooperative, 32 ," 16,612 "," 317,211 ",5.24,,
Pearl River Valley El Pwr Assn,MS,Cooperative, 23 ," 7,751 "," 146,003 ",5.31,,
Pontotoc Electric Power Assn,MS,Cooperative, 6 ," 2,714 "," 59,274 ",4.58,,
Prentiss County Elec Pwr Assn,MS,Cooperative, 12 ," 4,858 "," 89,294 ",5.44,,
Public Serv Comm of Yazoo City,MS,Publicly Owned, 14 , 796 ," 10,518 ",7.57,,
Singing River Elec Pwr Assn,MS,Cooperative, 11 ," 3,950 "," 75,381 ",5.24,,
Southern Pine Elec Pwr Assn,MS,Cooperative, 16 ," 30,673 "," 633,337 ",4.84,,
Southwest Mississippi E P A,MS,Cooperative, 11 ," 4,930 "," 82,515 ",5.97,,
Tallahatchie Valley E P A,MS,Cooperative, 11 ," 8,870 "," 167,603 ",5.29,,
Tennessee Valley Authority,MS,Federal, 7 ," 95,025 "," 3,212,150 ",2.96,,
Tippah Electric Power Assn,MS,Cooperative, 10 ," 5,043 "," 79,799 ",6.32,,
Tishomingo County E P A,MS,Cooperative, 3 ," 1,629 "," 25,323 ",6.43,,
Tombigbee Electric Power Assn,MS,Cooperative, 26 ," 15,147 "," 278,087 ",5.45,,
Tupelo City of,MS,Publicly Owned, 15 ," 10,871 "," 216,826 ",5.01,,
Twin County Electric Pwr Assn,MS,Cooperative, 13 ," 2,858 "," 32,173 ",8.88,,
Yazoo Valley Elec Power Assn,MS,Cooperative, 14 ," 7,195 "," 165,197 ",4.36,,
Aquila Inc,MO,Investor Owned, 281 ," 49,392 "," 1,272,308 ",3.88,,
"Associated Electric Coop, Inc",MO,Cooperative, 1 ," 19,252 "," 773,779 ",2.49,,
Atchison-Holt Electric Coop,MO,Cooperative, 3 , 475 ," 17,348 ",2.74,,
Ava City of,MO,Publicly Owned, 39 ," 1,256 "," 31,984 ",3.93,,
Barry Electric Coop,MO,Cooperative, 3 , 713 ," 13,701 ",5.20,,
"Barton County Elec Coop, Inc",MO,Cooperative, 9 ," 2,689 "," 46,250 ",5.81,,
Black River Electric Coop,MO,Cooperative, 3 ," 2,034 "," 55,457 ",3.67,,
Boone Electric Coop,MO,Cooperative, 9 ," 1,439 "," 27,799 ",5.18,,
Butler City of,MO,Publicly Owned, 4 , 423 ," 8,059 ",5.25,,
Carrollton Board of Public Wks,MO,Publicly Owned, 171 ," 1,215 "," 17,202 ",7.06,,
Central Missouri Elec Coop Inc,MO,Cooperative, 2 ," 3,325 "," 98,066 ",3.39,,
Chillicothe Municipal Utils,MO,Publicly Owned, 27 , 556 ," 9,892 ",5.62,,
Citizens Electric Corporation,MO,Cooperative, 89 ," 29,426 "," 750,807 ",3.92,,
City of Cabool,MO,Publicly Owned, 9 , 849 ," 17,000 ",4.99,,
City of California,MO,Publicly Owned, 59 , 738 ," 10,608 ",6.96,,
City of Carthage,MO,Publicly Owned, 22 ," 4,352 "," 113,297 ",3.84,,
City of Columbia,MO,Publicly Owned, 28 ," 13,968 "," 266,005 ",5.25,,
City of Cuba,MO,Publicly Owned, 16 ," 1,214 "," 19,206 ",6.32,,
City of El Dorado Springs,MO,Publicly Owned, 9 , 703 ," 17,647 ",3.98,,
City of Farmington,MO,Publicly Owned, 103 ," 5,547 "," 78,754 ",7.04,,
City of Fulton,MO,Publicly Owned, 31 ," 3,572 "," 58,611 ",6.09,,
City of Hannibal,MO,Publicly Owned, 136 ," 6,460 "," 143,028 ",4.52,,
City of Hermann,MO,Publicly Owned, 14 ," 1,330 "," 27,264 ",4.88,,
City of Higginsville,MO,Publicly Owned, 56 ," 1,133 "," 26,892 ",4.21,,
City of Houston,MO,Publicly Owned, 4 , 107 , 943 ,11.35,,
City of Jackson,MO,Publicly Owned, 5 ," 1,366 "," 25,526 ",5.35,,
City of Kahoka,MO,Publicly Owned, 5 , 117 ," 2,456 ",4.76,,
City of Kennett,MO,Publicly Owned, 8 , 981 ," 21,606 ",4.54,,
City of Kirkwood,MO,Publicly Owned, 3 ," 1,164 "," 24,956 ",4.66,,
City of La Plata,MO,Publicly Owned, 1 , 305 ," 7,500 ",4.07,,
City of Lebanon,MO,Publicly Owned, 62 ," 7,638 "," 144,660 ",5.28,,
City of Macon,MO,Publicly Owned, 13 ," 2,495 "," 23,696 ",10.53,,
City of Malden,MO,Publicly Owned, 13 ," 1,170 "," 21,375 ",5.47,,
City of Mansfield,MO,Publicly Owned, 1 , 636 ," 11,162 ",5.70,,
City of Marceline,MO,Publicly Owned, 19 , 684 ," 11,308 ",6.05,,
City of Marshall,MO,Publicly Owned, 7 ," 3,038 "," 63,966 ",4.75,,
City of Monett,MO,Publicly Owned, 30 ," 6,264 "," 108,656 ",5.76,,
City of Monroe City,MO,Publicly Owned, 4 ," 1,542 "," 33,059 ",4.66,,
City of Mount Vernon,MO,Publicly Owned, 17 ," 1,427 "," 25,000 ",5.71,,
City of New Madrid,MO,Publicly Owned, 8 , 389 ," 7,565 ",5.14,,
City of Nixa,MO,Publicly Owned, 74 ," 2,112 "," 33,088 ",6.38,,
City of Odessa,MO,Publicly Owned, 40 , 999 ," 13,955 ",7.16,,
City of Owensville,MO,Publicly Owned, 99 , 821 ," 10,870 ",7.55,,
City of Palmyra,MO,Publicly Owned, 4 , 587 ," 10,846 ",5.41,,
City of Poplar Bluff,MO,Publicly Owned, 21 ," 3,499 "," 89,319 ",3.92,,
City of Rolla,MO,Publicly Owned, 160 ," 8,463 "," 165,576 ",5.11,,
City of Salisbury,MO,Publicly Owned, 25 , 300 ," 4,498 ",6.67,,
City of Shelbina,MO,Publicly Owned, 6 , 953 ," 17,476 ",5.45,,
City of Sikeston,MO,Publicly Owned, 16 ," 2,995 "," 91,367 ",3.28,,
City of Slater,MO,Publicly Owned, 4 , 281 ," 5,726 ",4.91,,
City of St James,MO,Publicly Owned, 11 , 256 ," 5,115 ",5.00,,
City of Steelville,MO,Publicly Owned, 11 , 233 ," 5,534 ",4.21,,
City of Sullivan,MO,Publicly Owned, 111 ," 3,142 "," 53,000 ",5.93,,
City of Unionville,MO,Publicly Owned, 12 , 252 ," 1,573 ",16.02,,
City of Vandalia,MO,Publicly Owned, 2 , 83 , 736 ,11.28,,
City of West Plains,MO,Publicly Owned, 328 ," 5,399 "," 93,876 ",5.75,,
City of Willow Springs,MO,Publicly Owned, 63 , 447 ," 7,200 ",6.21,,
City of Winona,MO,Publicly Owned, 6 , 155 ," 1,904 ",8.14,,
Co-Mo Electric Coop Inc,MO,Cooperative, 1 , 48 ," 1,025 ",4.68,,
Consolidated Electric Coop,MO,Cooperative, 63 ," 2,408 "," 55,365 ",4.35,,
"Crawford Electric Coop, Inc",MO,Cooperative, 2 , 284 ," 4,837 ",5.87,,
Empire District Electric Co,MO,Investor Owned, 291 ," 41,899 "," 872,794 ",4.80,,
"Farmers' Electric Coop, Inc",MO,Cooperative, 5 ," 1,773 "," 54,250 ",3.27,,
Fredericktown City of,MO,Publicly Owned, 64 , 854 ," 13,890 ",6.15,,
Gascosage Electric Coop,MO,Cooperative, 2 ," 1,191 "," 23,021 ",5.17,,
"Grundy Electric Coop, Inc",MO,Cooperative, 5 ," 1,121 "," 20,700 ",5.42,,
"Howell-Oregon Elec Coop, Inc",MO,Cooperative, 84 ," 2,199 "," 39,183 ",5.61,,
Independence City of,MO,Publicly Owned, 12 ," 2,036 "," 40,525 ",5.02,,
Intercounty Electric Coop Assn,MO,Cooperative, 4 ," 1,005 "," 19,999 ",5.03,,
Kansas City Power & Light Co,MO,Investor Owned," 1,205 "," 74,688 "," 1,652,306 ",4.52,,
"Laclede Electric Coop, Inc",MO,Cooperative, 8 ," 1,996 "," 36,153 ",5.52,,
Lockwood Water & Light Company,MO,Publicly Owned, 5 , 82 , 760 ,10.79,,
Macon Electric Coop,MO,Cooperative, 2 ," 1,516 "," 42,426 ",3.57,,
Milan City of,MO,Publicly Owned, 1 , 285 ," 8,052 ",3.54,,
Missouri Rural Electric Coop,MO,Cooperative, 4 ," 4,274 "," 106,173 ",4.03,,
"New-Mac Electric Coop, Inc",MO,Cooperative, 3 ," 1,110 "," 18,184 ",6.10,,
Ozark Border Electric Coop,MO,Cooperative," 2,420 "," 2,236 "," 35,117 ",6.37,,
Ozark Electric Coop Inc,MO,Cooperative, 1 , 598 ," 13,149 ",4.55,,
Paris City of,MO,Publicly Owned, 2 , 4 , 37 ,10.81,,
Pemiscot-Dunklin Elec Coop Inc,MO,Cooperative, 5 ," 1,426 "," 26,088 ",5.47,,
"Platte-Clay Electric Coop, Inc",MO,Cooperative, 5 , 848 ," 19,593 ",4.33,,
Ralls County Electric Coop,MO,Cooperative, 1 , 440 ," 11,485 ",3.83,,
Sac-Osage Electric Coop Inc,MO,Cooperative, 4 , 7 , 78 ,8.97,,
SE-MA-NO Electric Coop,MO,Cooperative, 1 , 256 ," 5,133 ",4.99,,
SEMO Electric Cooperative,MO,Cooperative, 4 , 772 ," 14,248 ",5.42,,
Seymour City of,MO,Publicly Owned, 2 , 97 ," 1,651 ",5.88,,
Springfield City of,MO,Publicly Owned, 185 ," 18,191 "," 478,565 ",3.80,,
Thayer City of,MO,Publicly Owned, 4 , 168 ," 2,691 ",6.24,,
Three Rivers Electric Coop,MO,Cooperative, 10 ," 1,857 "," 39,270 ",4.73,,
Trenton Municipal Utilities,MO,Publicly Owned, 1 , 990 ," 19,334 ",5.12,,
Union Electric Co,MO,Investor Owned," 6,783 "," 284,293 "," 6,037,786 ",4.71,,
Webster Electric Coop,MO,Cooperative, 1 , 210 ," 4,240 ",4.95,,
West Central Electric Coop Inc,MO,Cooperative, 2 , 41 , 809 ,5.07,,
White River Valley El Coop Inc,MO,Cooperative, 8 ," 2,330 "," 45,562 ",5.11,,
Big Flat Electric Coop Inc,MT,Cooperative, 6 , 207 ," 2,164 ",9.57,,
Black Hills Power Inc,MT,Investor Owned, 2 , 638 ," 14,031 ",4.55,,
Bonneville Power Admin,MT,Federal, 2 ," 7,077 "," 196,003 ",3.61,,
City of Troy,MT,Publicly Owned, 6 , 6 , 72 ,8.33,,
Flathead Electric Coop Inc,MT,Cooperative, 406 ," 20,336 "," 386,893 ",5.26,,
"Glacier Electric Coop, Inc",MT,Cooperative, 5 ," 1,341 "," 25,906 ",5.18,,
"Hill County Electric Coop, Inc",MT,Cooperative, 2 ," 1,413 "," 43,755 ",3.23,,
Hinson Power Company LLC,MT,Power Marketer, 1 ," 19,257 "," 642,551 ",3.00,,
"Lincoln Electric Coop, Inc",MT,Cooperative, 9 ," 1,628 "," 32,671 ",4.98,,
"Lower Yellowstone R E A, Inc",MT,Cooperative, 243 ," 1,607 "," 18,100 ",8.88,,
MDU Resources Group Inc,MT,Investor Owned, 139 ," 10,323 "," 237,905 ",4.34,,
Mission Valley Power,MT,Federal, 1 , 729 ," 17,036 ",4.28,,
"Missoula Electric Coop, Inc",MT,Cooperative, 4 , 661 ," 12,031 ",5.49,,
"Northern Electric Coop, Inc",MT,Cooperative, 303 ," 1,260 "," 13,283 ",9.49,,
"Northern Lights, Inc",MT,Cooperative, 3 , 344 ," 3,580 ",9.61,,
NorthWestern Energy LLC,MT,Investor Owned, 26 ," 17,934 "," 370,184 ",4.84,,
Park Electric Coop Inc,MT,Cooperative, 1 ," 2,591 "," 57,904 ",4.47,,
Powder River Energy Corp,MT,Cooperative, 2 ," 2,428 "," 36,009 ",6.74,,
"Ravalli County Elec Coop, Inc",MT,Cooperative, 1 , 170 ," 3,422 ",4.97,,
"Southeast Electric Coop, Inc",MT,Cooperative, 1 , 280 ," 5,081 ",5.51,,
Tongue River Electric Coop Inc,MT,Cooperative, 42 , 910 ," 15,726 ",5.79,,
Yellowstone Valley Elec Co-op,MT,Cooperative, 100 ," 1,019 "," 15,166 ",6.72,,
Auburn Board of Public Works,NE,Publicly Owned, 13 , 846 ," 18,070 ",4.68,,
Beatrice City of,NE,Publicly Owned, 151 ," 4,658 "," 80,871 ",5.76,,
Burt County Public Power Dist,NE,Publicly Owned, 493 ," 1,044 "," 12,869 ",8.11,,
Butler County Rural P P D,NE,Publicly Owned, 821 ," 1,745 "," 18,275 ",9.55,,
Cedar-Knox Public Power Dist,NE,Publicly Owned, 599 ," 2,114 "," 32,776 ",6.45,,
City of Alliance,NE,Publicly Owned, 11 ," 1,640 "," 28,210 ",5.81,,
City of Battle Creek,NE,Publicly Owned, 2 , 36 , 438 ,8.22,,
City of Bayard,NE,Publicly Owned, 6 , 66 ," 5,830 ",1.13,,
City of Benkelman,NE,Publicly Owned, 1 , 23 , 326 ,7.06,,
City of Blue Hill,NE,Publicly Owned, 2 , 40 , 667 ,6.00,,
City of Broken Bow,NE,Publicly Owned, 3 ," 1,117 "," 27,394 ",4.08,,
City of Burwell,NE,Publicly Owned, 1 , 29 , 585 ,4.96,,
City of Central City,NE,Publicly Owned, 12 , 453 ," 6,429 ",7.05,,
City of Crete,NE,Publicly Owned, 3 ," 2,690 "," 65,757 ",4.09,,
City of Curtis,NE,Publicly Owned, 11 , 231 ," 4,000 ",5.78,,
City of David City,NE,Publicly Owned, 32 , 930 ," 14,936 ",6.23,,
City of Edgar,NE,Publicly Owned, 9 , 66 , 904 ,7.30,,
City of Fairbury,NE,Publicly Owned, 18 ," 1,184 "," 26,356 ",4.49,,
City of Falls City,NE,Publicly Owned, 16 , 547 ," 11,535 ",4.74,,
City of Gering,NE,Publicly Owned, 40 ," 1,278 "," 20,629 ",6.20,,
City of Giltner,NE,Publicly Owned, 5 , 89 , 679 ,13.11,,
City of Gothenburg,NE,Publicly Owned, 13 , 435 ," 24,853 ",1.75,,
City of Grant,NE,Publicly Owned, 8 , 160 ," 2,000 ",8.00,,
City of Hickman,NE,Publicly Owned, 1 , 19 , 480 ,3.96,,
City of Holdrege,NE,Publicly Owned, 1 ," 2,258 "," 60,738 ",3.72,,
City of Hubbell,NE,Publicly Owned, 1 , 3 , 155 ,1.94,,
City of Imperial,NE,Publicly Owned, 25 , 207 ," 4,976 ",4.16,,
City of Kimball,NE,Publicly Owned, 13 , 286 ," 4,921 ",5.81,,
City of Nebraska City,NE,Publicly Owned, 24 ," 3,497 "," 64,903 ",5.39,,
City of Pierce,NE,Publicly Owned, 12 , 12 , 200 ,6.00,,
City of Plainview,NE,Publicly Owned, 1 , 9 , 155 ,5.81,,
City of Randolph,NE,Publicly Owned, 3 , 11 , 105 ,10.48,,
City of Red Cloud,NE,Publicly Owned, 6 , 6 , 80 ,7.50,,
City of Schuyler,NE,Publicly Owned, 36 ," 3,713 "," 89,925 ",4.13,,
City of Seward,NE,Publicly Owned, 4 ," 1,177 "," 21,666 ",5.43,,
City of Sidney,NE,Publicly Owned, 44 , 711 ," 19,280 ",3.69,,
City of Snyder,NE,Publicly Owned, 4 , 210 ," 3,162 ",6.64,,
City of St Paul,NE,Publicly Owned, 14 , 337 ," 5,488 ",6.14,,
City of Stromsburg,NE,Publicly Owned, 7 , 158 ," 2,267 ",6.97,,
City of Superior,NE,Publicly Owned, 10 , 246 ," 3,312 ",7.43,,
City of Syracuse,NE,Publicly Owned, 14 , 284 ," 5,182 ",5.48,,
City of Tecumseh,NE,Publicly Owned, 4 , 281 ," 5,648 ",4.98,,
City of Wakefield,NE,Publicly Owned, 1 ," 1,185 "," 29,314 ",4.04,,
City of Wayne,NE,Publicly Owned, 42 , 25 , 442 ,5.66,,
City of West Point,NE,Publicly Owned, 72 ," 1,365 "," 25,996 ",5.25,,
City of Wilber,NE,Publicly Owned, 6 , 17 , 181 ,9.39,,
City of Wisner,NE,Publicly Owned, 2 , 67 , 832 ,8.05,,
Cornhusker Public Power Dist,NE,Publicly Owned," 1,670 "," 5,502 "," 100,895 ",5.45,,
Cozad Board of Public Works,NE,Publicly Owned, 3 ," 1,564 "," 39,487 ",3.96,,
Cuming County Public Pwr Dist,NE,Publicly Owned, 1 , 898 ," 19,000 ",4.73,,
Dawson County Public Pwr Dist,NE,Publicly Owned," 4,781 "," 9,781 "," 132,139 ",7.40,,
Elkhorn Rural Public Pwr Dist,NE,Publicly Owned, 21 ," 1,069 "," 18,472 ",5.79,,
Fremont City of,NE,Publicly Owned, 910 ," 9,116 "," 215,131 ",4.24,,
Grand Island City of,NE,Publicly Owned, 77 ," 11,462 "," 284,337 ",4.03,,
Hastings City of,NE,Publicly Owned, 78 ," 9,078 "," 239,774 ",3.79,,
"High West Energy, Inc",NE,Cooperative, 560 ," 2,223 "," 41,127 ",5.41,,
Highline Electric Assn,NE,Cooperative," 1,068 "," 6,073 "," 75,735 ",8.02,,
Howard Greeley Rural P P D,NE,Publicly Owned, 687 ," 1,280 "," 16,165 ",7.92,,
KBR Rural Public Power District,NE,Publicly Owned, 323 ," 1,100 "," 10,772 ",10.21,,
"LaCreek Electric Assn, Inc",NE,Cooperative, 33 , 142 ," 2,732 ",5.20,,
Lexington City of,NE,Publicly Owned, 2 ," 2,996 "," 74,925 ",4.00,,
Lincoln Electric System,NE,Publicly Owned, 233 ," 22,199 "," 534,654 ",4.15,,
Loup River Public Power Dist,NE,Publicly Owned, 33 ," 20,021 "," 592,487 ",3.38,,
Loup Valleys Rural P P D,NE,Publicly Owned," 2,029 "," 1,549 "," 20,768 ",7.46,,
Madison City of,NE,Publicly Owned, 2 ," 1,999 "," 45,652 ",4.38,,
McCook Public Power District,NE,Publicly Owned, 2 ," 4,129 "," 128,963 ",3.20,,
Midwest Electric Member Corp,NE,Cooperative," 1,394 "," 10,314 "," 121,000 ",8.52,,
Mitchell City of,NE,Publicly Owned, 1 , 52 , 731 ,7.11,,
Nebraska Public Power District,NE,Publicly Owned, 726 ," 41,699 "," 1,185,066 ",3.52,,
Niobrara Valley El Member Corp,NE,Cooperative, 918 ," 3,688 "," 54,934 ",6.71,,
Norris Public Power District,NE,Publicly Owned," 1,113 "," 12,265 "," 256,099 ",4.79,,
Northeast Nebraska P P D,NE,Publicly Owned, 34 ," 1,911 "," 37,145 ",5.14,,
Northwest Rural Pub Pwr Dist,NE,Publicly Owned, 526 ," 3,045 "," 42,818 ",7.11,,
